name,category,latitude,longitude,city,borough,street,postal_code,state,region,review_rating,review_count,open_hours,open_hours_monday,open_hours_tuesday,open_hours_wednesday,open_hours_thursday,open_hours_friday,open_hours_saturday,price_range,open_hours_sunday,has_toilet,has_restaurant,wheelchair_accessible,good_for_kids,good_for_kids_birthday,has_parking,has_free_parking,requires_appointment,tickets_in_advance,outdoor_seating,delivery_available,dine_in,great_coffee,great_food,cash_only,google_maps_url,source,popularity_score,destination_id
Kaboel Craft,Craft store,-7.846561,110.341764,Bantul Regency,"Niten, Tirtonirmolo, Kasihan",Jl. Kasongan,55184,Special Region of Yogyakarta,Yogyakarta,4.4,15,Sen: 8.30 am–4.30 pm | Sel: 8.30 am–4.30 pm | Rab: 8.30 am–4.30 pm | Kam: 8.30 am–4.30 pm | Jum: 8.30 am–4.30 pm | Sab: 8.30 am–4.30 pm | Min: Closed,8.30 am–4.30 pm,8.30 am–4.30 pm,8.30 am–4.30 pm,8.30 am–4.30 pm,8.30 am–4.30 pm,8.30 am–4.30 pm,,Closed,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,https://www.google.com/maps/place/Kaboel+Craft/data=!4m7!3m6!1s0x2e7a562fcbd635ff:0x3eed5634b9a49db9!8m2!3d-7.8465608!4d110.3417641!16s%2Fg%2F11b6nr4g0c!19sChIJ_zXWyy9Wei4RuZ2kuTRW7T4?authuser=0&hl=en&rclk=1,google_maps,0.6221,0x2e7a562fcbd635ff_0x3eed5634b9a49db9
Untung kasongan craft,Craft store,-7.846622,110.334939,Bantul Regency,"Kajen, Bangunjiwo, Kasihan",kasongan rt 03 kajen,55184,Special Region of Yogyakarta,Yogyakarta,5.0,10,Setiap hari: 8.00 am–8.00 pm,8.00 am–8.00 pm,8.00 am–8.00 pm,8.00 am–8.00 pm,8.00 am–8.00 pm,8.00 am–8.00 pm,8.00 am–8.00 pm,,8.00 am–8.00 pm,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,https://www.google.com/maps/place/Untung+kasongan+craft/data=!4m7!3m6!1s0x2e7a5628e39d9f8f:0x243995b8e6e7794e!8m2!3d-7.8466218!4d110.3349387!16s%2Fg%2F11c603qf12!19sChIJj5-d4yhWei4RTnnn5riVOSQ?authuser=0&hl=en&rclk=1,google_maps,0.68,0x2e7a5628e39d9f8f_0x243995b8e6e7794e
Luthuk Keramik Jogja꧋ꦭꦸꦛꦸꦏ꧀ꦏꦼꦫꦩꦶꦏ꧀ꦗꦺꦴꦒ꧀ꦗ,Craft store,-7.799333,110.371117,Yogyakarta City,"Purwokinanti, Pakualaman",Jl. Jayeng Prawiran No.5,55166,Special Region of Yogyakarta,Yogyakarta,4.8,53,Setiap hari: 9.00 am–5.00 pm,9.00 am–5.00 pm,9.00 am–5.00 pm,9.00 am–5.00 pm,9.00 am–5.00 pm,9.00 am–5.00 pm,9.00 am–5.00 pm,,9.00 am–5.00 pm,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,https://www.google.com/maps/place/Luthuk+Keramik+Jogja%EA%A7%8B%EA%A6%AD%EA%A6%B8%EA%A6%9B%EA%A6%B8%EA%A6%8F%EA%A7%80%EA%A6%8F%EA%A6%BC%EA%A6%AB%EA%A6%A9%EA%A6%B6%EA%A6%8F%EA%A7%80%EA%A6%97%EA%A6%BA%EA%A6%B4%EA%A6%92%EA%A7%80%EA%A6%97/data=!4m7!3m6!1s0x2e7a577a4e8ed13b:0xa4145ff764875fcc!8m2!3d-7.7993333!4d110.371117!16s%2Fg%2F11jmcc73y0!19sChIJO9GOTnpXei4RzF-HZPdfFKQ?authuser=0&hl=en&rclk=1,google_maps,0.7139,0x2e7a577a4e8ed13b_0xa4145ff764875fcc
Omah Gerabah Jogja,Handicraft,-7.834536,110.253618,Bantul Regency,"Senowo, Argorejo, Sedayu",Senowo Rt 19,55752,Special Region of Yogyakarta,Yogyakarta,4.6,5,Setiap hari: 6.00 am–10.00 pm,6.00 am–10.00 pm,6.00 am–10.00 pm,6.00 am–10.00 pm,6.00 am–10.00 pm,6.00 am–10.00 pm,6.00 am–10.00 pm,,6.00 am–10.00 pm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.google.com/maps/place/Omah+Gerabah+Jogja/data=!4m7!3m6!1s0x2e7af99987b58d97:0x2f62b98ddd57647b!8m2!3d-7.8345362!4d110.2536179!16s%2Fg%2F11f598dcby!19sChIJl421h5n5ei4Re2RX3Y25Yi8?authuser=0&hl=en&rclk=1,google_maps,0.6079,0x2e7af99987b58d97_0x2f62b98ddd57647b
Moko Craft Art,Pottery store,-7.84643,110.342415,Bantul Regency,"Nyemengan, Tirtonirmolo, Kasihan",Jl. Kasongan No.20,55184,Special Region of Yogyakarta,Yogyakarta,5.0,36,Setiap hari: 8.00 am–8.25 pm,8.00 am–8.25 pm,8.00 am–8.25 pm,8.00 am–8.25 pm,8.00 am–8.25 pm,8.00 am–8.25 pm,8.00 am–8.25 pm,,8.00 am–8.25 pm,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,https://www.google.com/maps/place/Moko+Craft+Art/data=!4m7!3m6!1s0x2e7a57dd663387ed:0xe01d7f0039f2067!8m2!3d-7.8464296!4d110.3424153!16s%2Fg%2F11m_v95vzg!19sChIJ7YczZt1Xei4RZyCfA_DXAQ4?authuser=0&hl=en&rclk=1,google_maps,0.7245,0x2e7a57dd663387ed_0xe01d7f0039f2067
Gerabah Mbah Min,Handicraft,-7.84463,110.336441,Bantul Regency,"Kajen, Bangunjiwo, Kasihan",Jl. Kasongan,55184,Special Region of Yogyakarta,Yogyakarta,5.0,1,Sen: 9.00 am–5.00 pm | Sel: 9.00 am–5.00 pm | Rab: 9.00 am–5.00 pm | Kam: 9.00 am–5.00 pm | Jum: 9.00 am–5.00 pm | Sab: 9.00 am–5.00 pm | Min: Closed,9.00 am–5.00 pm,9.00 am–5.00 pm,9.00 am–5.00 pm,9.00 am–5.00 pm,9.00 am–5.00 pm,9.00 am–5.00 pm,,Closed,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.google.com/maps/place/Gerabah+Mbah+Min/data=!4m7!3m6!1s0x2e7a5746b7aa294b:0xf465fe3e70134d5b!8m2!3d-7.8446298!4d110.336441!16s%2Fg%2F11fnt9_fr0!19sChIJSymqt0ZXei4RW00TcD7-ZfQ?authuser=0&hl=en&rclk=1,google_maps,0.6,0x2e7a5746b7aa294b_0xf465fe3e70134d5b
Desa Wisata Gerabah Jetis Panjangrejo,Tourist attraction,-7.969351,110.331963,Bantul Regency,"Jetis, Panjangrejo, Pundong",,55771,Special Region of Yogyakarta,Yogyakarta,5.0,48,Setiap hari: 9.00 am–5.00 pm,9.00 am–5.00 pm,9.00 am–5.00 pm,9.00 am–5.00 pm,9.00 am–5.00 pm,9.00 am–5.00 pm,9.00 am–5.00 pm,,9.00 am–5.00 pm,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,https://www.google.com/maps/place/Desa+Wisata+Gerabah+Jetis+Panjangrejo/data=!4m7!3m6!1s0x2e7b01004bf0c641:0x48fded48d6455925!8m2!3d-7.9693508!4d110.3319627!16s%2Fg%2F11w7kll4tq!19sChIJQcbwSwABey4RJVlF1kjt_Ug?authuser=0&hl=en&rclk=1,google_maps,0.7345,0x2e7b01004bf0c641_0x48fded48d6455925
Rina Pot Gerabah,Shopping mall,-7.84547,110.333559,Bantul Regency,"Kajen, Bangunjiwo, Kasihan",Jl. Kasongan,55184,Special Region of Yogyakarta,Yogyakarta,5.0,2,Setiap hari: 8.00 am–5.00 pm,8.00 am–5.00 pm,8.00 am–5.00 pm,8.00 am–5.00 pm,8.00 am–5.00 pm,8.00 am–5.00 pm,8.00 am–5.00 pm,,8.00 am–5.00 pm,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.google.com/maps/place/Rina+Pot+Gerabah/data=!4m7!3m6!1s0x2e7a577c1c6bddb7:0x18c9aa36a33a3fe6!8m2!3d-7.8454699!4d110.3335589!16s%2Fg%2F11mk6v0hg5!19sChIJt91rHHxXei4R5j86ozaqyRg?authuser=0&hl=en&rclk=1,google_maps,0.6241,0x2e7a577c1c6bddb7_0x18c9aa36a33a3fe6
"1Ti CENTRAL POTTERY KERAJINAN GERABAH PUNDONG (Terracotta, Earthenware, Pot, Vase, Jar, Jug)",Ceramic manufacturer,-7.9736,110.343494,Bantul Regency,"Gunung Puyuh, Panjangrejo, Pundong",,55771,Special Region of Yogyakarta,Yogyakarta,5.0,1,Sen: 9.00 am–3.00 pm | Sel: 9.00 am–3.00 pm | Rab: 9.00 am–3.00 pm | Kam: 9.00 am–3.00 pm | Jum: 9.00 am–5.00 pm | Sab: 9.00 am–3.00 pm | Min: Closed,9.00 am–3.00 pm,9.00 am–3.00 pm,9.00 am–3.00 pm,9.00 am–3.00 pm,9.00 am–5.00 pm,9.00 am–3.00 pm,,Closed,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"https://www.google.com/maps/place/1Ti+CENTRAL+POTTERY+KERAJINAN+GERABAH+PUNDONG+%28Terracotta,+Earthenware,+Pot,+Vase,+Jar,+Jug%29/data=!4m7!3m6!1s0x2e7baabae9206f8d:0x161d2b9900f2b5a2!8m2!3d-7.9735998!4d110.3434942!16s%2Fg%2F11hdc33r_k!19sChIJjW8g6bqqey4RorXyAJkrHRY?authuser=0&hl=en&rclk=1",google_maps,0.6,0x2e7baabae9206f8d_0x161d2b9900f2b5a2
Pusat Pelatihan Gerabah & Finishing,Training center,-7.845435,110.337339,Bantul Regency,"Kajen, Bangunjiwo, Kasihan","Jalan Raya Kasongan No.217 Sentanan, RT.06",55184,Special Region of Yogyakarta,Yogyakarta,4.8,6,Setiap hari: 8.00 am–6.00 pm,8.00 am–6.00 pm,8.00 am–6.00 pm,8.00 am–6.00 pm,8.00 am–6.00 pm,8.00 am–6.00 pm,8.00 am–6.00 pm,,8.00 am–6.00 pm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.google.com/maps/place/Pusat+Pelatihan+Gerabah+%26+Finishing/data=!4m7!3m6!1s0x2e7af87c00000001:0xc9b8b074acb71a94!8m2!3d-7.8454355!4d110.3373392!16s%2Fg%2F12qftyk6x!19sChIJAQAAAHz4ei4RlBq3rHSwuMk?authuser=0&hl=en&rclk=1,google_maps,0.6383,0x2e7af87c00000001_0xc9b8b074acb71a94
Kasongan,Novelty store,-7.845569,110.337916,Bantul Regency,"Kajen, Bangunjiwo, Kasihan",Jl. Kasongan,55184,Special Region of Yogyakarta,Yogyakarta,4.7,492,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,https://www.google.com/maps/place/Kasongan/data=!4m7!3m6!1s0x2e7a570368058467:0x17be41e53b595976!8m2!3d-7.8455692!4d110.3379161!16s%2Fg%2F11h_y78t_k!19sChIJZ4QFaANXei4RdllZO-VBvhc?authuser=0&hl=en&rclk=1,google_maps,0.7794,0x2e7a570368058467_0x17be41e53b595976
Kei Pottery - Artisan Handmade Ceramic Jogja,Ceramic manufacturer,-7.848782,110.338455,Bantul Regency,"Bluyahan, Pendowoharjo, Sewon",Blunyahan,55184,Special Region of Yogyakarta,Yogyakarta,4.8,81,Sen: 9.00 am–4.00 pm | Sel: 9.00 am–4.00 pm | Rab: 9.00 am–4.00 pm | Kam: 9.00 am–4.00 pm | Jum: 9.00 am–4.00 pm | Sab: 9.00 am–4.00 pm | Min: Closed,9.00 am–4.00 pm,9.00 am–4.00 pm,9.00 am–4.00 pm,9.00 am–4.00 pm,9.00 am–4.00 pm,9.00 am–4.00 pm,,Closed,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.google.com/maps/place/Kei+Pottery+-+Artisan+Handmade+Ceramic+Jogja/data=!4m7!3m6!1s0x2e7a570284ad8f4b:0x28871984b7dc2dc9!8m2!3d-7.848782!4d110.338455!16s%2Fg%2F11l_hh13t9!19sChIJS4-thAJXei4RyS3ct4QZhyg?authuser=0&hl=en&rclk=1,google_maps,0.7287,0x2e7a570284ad8f4b_0x28871984b7dc2dc9
Dadang Keramik,Craft store,-7.841795,110.335422,Bantul Regency,"Tirto, Bangunjiwo, Kasihan","tirto rt05 jogja. Tirto, Jl. Kasongan",55184,Special Region of Yogyakarta,Yogyakarta,5.0,4,Sen: 9.00 am–5.00 pm | Sel: 9.00 am–5.00 pm | Rab: 9.00 am–5.00 pm | Kam: 9.00 am–5.00 pm | Jum: Closed | Sab: 9.00 am–5.00 pm | Min: Closed,9.00 am–5.00 pm,9.00 am–5.00 pm,9.00 am–5.00 pm,9.00 am–5.00 pm,Closed,9.00 am–5.00 pm,,Closed,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,https://www.google.com/maps/place/Dadang+Keramik/data=!4m7!3m6!1s0x2e7a578c1055ce7b:0x9edfb3bdcd09acea!8m2!3d-7.8417949!4d110.3354225!16s%2Fg%2F11gs80lvqg!19sChIJe85VEIxXei4R6qwJzb2z354?authuser=0&hl=en&rclk=1,google_maps,0.6482,0x2e7a578c1055ce7b_0x9edfb3bdcd09acea
Mustika indah keramik,Handicraft,-7.958654,110.349805,Bantul Regency,"Klisat, Srihardono, Pundong",Klisat RT:04,55771,Special Region of Yogyakarta,Yogyakarta,4.5,6,Sen: 8.00 am–4.00 pm | Sel: 8.00 am–4.00 pm | Rab: 8.00 am–4.00 pm | Kam: 8.00 am–4.00 pm | Jum: 8.00 am–4.00 pm | Sab: 8.00 am–4.00 pm | Min: Closed,8.00 am–4.00 pm,8.00 am–4.00 pm,8.00 am–4.00 pm,8.00 am–4.00 pm,8.00 am–4.00 pm,8.00 am–4.00 pm,,Closed,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.google.com/maps/place/Mustika+indah+keramik/data=!4m7!3m6!1s0x2e7a55a0d89819db:0x65d4d52b0e131645!8m2!3d-7.9586541!4d110.3498055!16s%2Fg%2F11h7d5xymy!19sChIJ2xmY2KBVei4RRRYTDivV1GU?authuser=0&hl=en&rclk=1,google_maps,0.6023,0x2e7a55a0d89819db_0x65d4d52b0e131645
Rumah Gerabah,Handicraft museum,-7.800827,110.367149,Yogyakarta City,"Ngupasan, Gondomanan","Taman Pintar Yogyakarta, Jl. Panembahan Senopati No.1-3",55122,Special Region of Yogyakarta,Yogyakarta,4.7,9,Sen: Closed | Sel: 9.00 am–4.00 pm | Rab: 9.00 am–4.00 pm | Kam: 9.00 am–4.00 pm | Jum: 9.00 am–4.00 pm | Sab: 9.00 am–4.00 pm | Min: 9.00 am–4.00 pm,Closed,9.00 am–4.00 pm,9.00 am–4.00 pm,9.00 am–4.00 pm,9.00 am–4.00 pm,9.00 am–4.00 pm,,9.00 am–4.00 pm,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,https://www.google.com/maps/place/Rumah+Gerabah/data=!4m7!3m6!1s0x2e7a578606f222bb:0xe9c6e305ba6edbf0!8m2!3d-7.8008267!4d110.3671488!16s%2Fg%2F11b6c9tvfb!19sChIJuyLyBoZXei4R8NtuugXjxuk?authuser=0&hl=en&rclk=1,google_maps,0.6403,0x2e7a578606f222bb_0xe9c6e305ba6edbf0
Studio Burat Kriasta,Art studio,-7.840356,110.343699,Bantul Regency,"Mrisi, Tirtonirmolo, Kasihan","KASONGAN KERAMIK CRAFT INCLD. SOUVENIR, CERAMIK ETC",55184,Special Region of Yogyakarta,Yogyakarta,4.7,38,Sen: 9.00 am–4.00 pm | Sel: 9.00 am–4.00 pm | Rab: 9.00 am–4.00 pm | Kam: 9.00 am–4.00 pm | Jum: 9.00 am–4.00 pm | Sab: 9.00 am–4.00 pm | Min: Closed,9.00 am–4.00 pm,9.00 am–4.00 pm,9.00 am–4.00 pm,9.00 am–4.00 pm,9.00 am–4.00 pm,9.00 am–4.00 pm,,Closed,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.google.com/maps/place/Studio+Burat+Kriasta/data=!4m7!3m6!1s0x2e7a56328fb66a3b:0x2cfc9bbda7b71d23!8m2!3d-7.840356!4d110.3436991!16s%2Fg%2F11cjj07c16!19sChIJO2q2jzJWei4RIx23p72b_Cw?authuser=0&hl=en&rclk=1,google_maps,0.6904,0x2e7a56328fb66a3b_0x2cfc9bbda7b71d23
Naura Craft,Artistic handicrafts,-7.84518,110.336617,Bantul Regency,"Kajen, Bangunjiwo, Kasihan",Jl. Kasongan,55184,Special Region of Yogyakarta,Yogyakarta,4.5,12,Setiap hari: 9.00 am–6.00 pm,9.00 am–6.00 pm,9.00 am–6.00 pm,9.00 am–6.00 pm,9.00 am–6.00 pm,9.00 am–6.00 pm,9.00 am–6.00 pm,,9.00 am–6.00 pm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.google.com/maps/place/Naura+Craft/data=!4m7!3m6!1s0x2e7a578d3678c501:0x53fbfa6dfc262347!8m2!3d-7.8451805!4d110.3366172!16s%2Fg%2F11fm5wwtyr!19sChIJAcV4No1Xei4RRyMm_G36-1M?authuser=0&hl=en&rclk=1,google_maps,0.6263,0x2e7a578d3678c501_0x53fbfa6dfc262347
yon.keramik,Handicraft,-7.846425,110.334702,Bantul Regency,"Kajen, Bangunjiwo, Kasihan",Jl. Kasongan,55184,Special Region of Yogyakarta,Yogyakarta,4.8,25,Sen: 8.00 am–4.00 pm | Sel: 8.00 am–4.00 pm | Rab: 8.00 am–4.00 pm | Kam: 8.00 am–4.00 pm | Jum: 8.00 am–4.00 pm | Sab: 8.00 am–4.00 pm | Min: 8.00 am–12.00 pm,8.00 am–4.00 pm,8.00 am–4.00 pm,8.00 am–4.00 pm,8.00 am–4.00 pm,8.00 am–4.00 pm,8.00 am–4.00 pm,,8.00 am–12.00 pm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.google.com/maps/place/yon.keramik/data=!4m7!3m6!1s0x2e7a5754f7adb66b:0x8dcf6c3adc34979c!8m2!3d-7.8464246!4d110.3347018!16s%2Fg%2F11q1vn_0rz!19sChIJa7at91RXei4RnJc03Dpsz40?authuser=0&hl=en&rclk=1,google_maps,0.6878,0x2e7a5754f7adb66b_0x8dcf6c3adc34979c
Kerajinan Gerabah senik,Manufacturer,-7.925467,110.200159,Kulon Progo Regency,"Senik, Bumirejo, Lendah",Unnamed Road,55663,Special Region of Yogyakarta,Yogyakarta,5.0,1,Setiap hari: 6.00 am–5.00 pm,6.00 am–5.00 pm,6.00 am–5.00 pm,6.00 am–5.00 pm,6.00 am–5.00 pm,6.00 am–5.00 pm,6.00 am–5.00 pm,,6.00 am–5.00 pm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.google.com/maps/place/Kerajinan+Gerabah+senik/data=!4m7!3m6!1s0x2e7afd8bf2b3e74d:0x19493bc2d4f1538e!8m2!3d-7.9254667!4d110.2001587!16s%2Fg%2F11p563kbz6!19sChIJTeez8ov9ei4RjlPx1MI7SRk?authuser=0&hl=en&rclk=1,google_maps,0.6,0x2e7afd8bf2b3e74d_0x19493bc2d4f1538e
Selo Ngeglo Keramik,Craft store,-7.841823,110.332819,Bantul Regency,"Tirto, Bangunjiwo, Kasihan",Jl. Kasongan No.223,55184,Special Region of Yogyakarta,Yogyakarta,4.5,27,Setiap hari: 7.00 am–7.00 pm,7.00 am–7.00 pm,7.00 am–7.00 pm,7.00 am–7.00 pm,7.00 am–7.00 pm,7.00 am–7.00 pm,7.00 am–7.00 pm,,7.00 am–7.00 pm,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,https://www.google.com/maps/place/Selo+Ngeglo+Keramik/data=!4m7!3m6!1s0x2e7a562a5bf1d83b:0xd261894630a399e4!8m2!3d-7.8418234!4d110.3328187!16s%2Fg%2F11c6vf8lt8!19sChIJO9jxWypWei4R5JmjMEaJYdI?authuser=0&hl=en&rclk=1,google_maps,0.6545,0x2e7a562a5bf1d83b_0xd261894630a399e4
Dian Pottery,Gift shop,-7.947512,110.346609,Bantul Regency,"Tangkil, Srihardono, Bantul","382W+XJX, Desa Panjangrejo, Kecamatan Pundong",55771,Special Region of Yogyakarta,Yogyakarta,1.0,1,Setiap hari: 8.00 am–5.30 pm,8.00 am–5.30 pm,8.00 am–5.30 pm,8.00 am–5.30 pm,8.00 am–5.30 pm,8.00 am–5.30 pm,8.00 am–5.30 pm,,8.00 am–5.30 pm,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,https://www.google.com/maps/place/Dian+Pottery/data=!4m7!3m6!1s0x2e7a5544684e4a25:0x9142012fe3ba8c6c!8m2!3d-7.947512!4d110.3466086!16s%2Fg%2F11bc7sscmx!19sChIJJUpOaERVei4RbIy64y8BQpE?authuser=0&hl=en&rclk=1,google_maps,0.12,0x2e7a5544684e4a25_0x9142012fe3ba8c6c
Kasongan Deco Glass Art,Craft store,-7.845975,110.339072,Bantul Regency,"Karangpule, Tirtonirmolo, Kasihan",Jl. Kasongan No.3,55184,Special Region of Yogyakarta,Yogyakarta,4.8,12,Setiap hari: 9.00 am–5.00 pm,9.00 am–5.00 pm,9.00 am–5.00 pm,9.00 am–5.00 pm,9.00 am–5.00 pm,9.00 am–5.00 pm,9.00 am–5.00 pm,,9.00 am–5.00 pm,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,https://www.google.com/maps/place/Kasongan+Deco+Glass+Art/data=!4m7!3m6!1s0x2e7a562ee41b46f1:0x4b13409faf136565!8m2!3d-7.8459749!4d110.3390719!16s%2Fg%2F11b6p7cxj2!19sChIJ8UYb5C5Wei4RZWUTr59AE0s?authuser=0&hl=en&rclk=1,google_maps,0.6623,0x2e7a562ee41b46f1_0x4b13409faf136565
Craft Kasongan,Handicrafts wholesaler,-7.839823,110.334446,Bantul Regency,"Tirto, Bangunjiwo, Kasihan",RT.07,55184,Special Region of Yogyakarta,Yogyakarta,0.0,0,Setiap hari: 9.00 am–5.00 pm,9.00 am–5.00 pm,9.00 am–5.00 pm,9.00 am–5.00 pm,9.00 am–5.00 pm,9.00 am–5.00 pm,9.00 am–5.00 pm,,9.00 am–5.00 pm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.google.com/maps/place/Craft+Kasongan/data=!4m7!3m6!1s0x2e7a578e2ebfb84b:0xa2fda25b636167bd!8m2!3d-7.8398229!4d110.3344456!16s%2Fg%2F11ssbmlrg0!19sChIJS7i_Lo5Xei4RvWdhY1ui_aI?authuser=0&hl=en&rclk=1,google_maps,0.0,0x2e7a578e2ebfb84b_0xa2fda25b636167bd
Hartono Ceramics,Craft store,-7.845022,110.336349,Bantul Regency,"Kajen, Bangunjiwo, Kasihn",Jl. Kasongan No.rt.05,55184,Special Region of Yogyakarta,Yogyakarta,4.7,3,Setiap hari: 8.00 am–5.00 pm,8.00 am–5.00 pm,8.00 am–5.00 pm,8.00 am–5.00 pm,8.00 am–5.00 pm,8.00 am–5.00 pm,8.00 am–5.00 pm,,8.00 am–5.00 pm,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,https://www.google.com/maps/place/Hartono+Ceramics/data=!4m7!3m6!1s0x2e7a562949a4aed1:0xf73573e051eb603a!8m2!3d-7.8450216!4d110.3363488!16s%2Fg%2F11hczzdgch!19sChIJ0a6kSSlWei4ROmDrUeBzNfc?authuser=0&hl=en&rclk=1,google_maps,0.6022,0x2e7a562949a4aed1_0xf73573e051eb603a
Jogja Natural,Handicraft,-7.845938,110.338625,Bantul Regency,"Karangpule, Tirtonirmolo, Kasihan",Jl. Kasongan No.3,55184,Special Region of Yogyakarta,Yogyakarta,4.8,17,Setiap hari: 9.00 am–5.00 pm,9.00 am–5.00 pm,9.00 am–5.00 pm,9.00 am–5.00 pm,9.00 am–5.00 pm,9.00 am–5.00 pm,9.00 am–5.00 pm,,9.00 am–5.00 pm,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.google.com/maps/place/Jogja+Natural/data=!4m7!3m6!1s0x2e7a5765450544b7:0x76fbeabcec026a1c!8m2!3d-7.8459385!4d110.3386251!16s%2Fg%2F11q93ncgk6!19sChIJt0QFRWVXei4RHGoC7Lzq-3Y?authuser=0&hl=en&rclk=1,google_maps,0.6744,0x2e7a5765450544b7_0x76fbeabcec026a1c
Gerabah dan Keramik Eni Kasongan,Craft store,-7.844009,110.3291,Bantul Regency,"Gedongan, Bangunjiwo, Kasihan",,55184,Special Region of Yogyakarta,Yogyakarta,0.0,0,Sen: 8.00 am–4.00 pm | Sel: 8.00 am–4.00 pm | Rab: 8.00 am–4.00 pm | Kam: 8.00 am–4.00 pm | Jum: 8.00 am–4.00 pm | Sab: 8.00 am–4.00 pm | Min: Closed,8.00 am–4.00 pm,8.00 am–4.00 pm,8.00 am–4.00 pm,8.00 am–4.00 pm,8.00 am–4.00 pm,8.00 am–4.00 pm,,Closed,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.google.com/maps/place/Gerabah+dan+Keramik+Eni+Kasongan/data=!4m7!3m6!1s0x2e7af97ec7f0d923:0xc1dd6f28d18d39e9!8m2!3d-7.8440094!4d110.3291!16s%2Fg%2F11yqbrv1qy!19sChIJI9nwx375ei4R6TmN0Shv3cE?authuser=0&hl=en&rclk=1,google_maps,0.0,0x2e7af97ec7f0d923_0xc1dd6f28d18d39e9
Restuning Ceramic Primitive,Craft store,-7.845459,110.337716,Bantul Regency,"Kajen, Bangunjiwo, Kasihan","Desa Wisata Kasongan Goren Bangunjiwo Kasihan Bantul Daerah Istimewa Yogyakarta 55184 ID, Jl. Kasongan",55184,Special Region of Yogyakarta,Yogyakarta,5.0,1,Setiap hari: 8.00 am–5.25 am,8.00 am–5.25 am,8.00 am–5.25 am,8.00 am–5.25 am,8.00 am–5.25 am,8.00 am–5.25 am,8.00 am–5.25 am,,8.00 am–5.25 am,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,https://www.google.com/maps/place/Restuning+Ceramic+Primitive/data=!4m7!3m6!1s0x2e7a57f8dc68062f:0x49e165c4efaf0867!8m2!3d-7.8454587!4d110.3377157!16s%2Fg%2F11b6p7kwp5!19sChIJLwZo3PhXei4RZwiv78Rl4Uk?authuser=0&hl=en&rclk=1,google_maps,0.6,0x2e7a57f8dc68062f_0x49e165c4efaf0867
Omah Gerabah Kasongan Bed and Breakfast,Bed & breakfast,-7.845469,110.337369,Bantul Regency,"Kajen, Bangunjiwo, Kasihan","583P+RW9, Jl. Kasongan",55184,Special Region of Yogyakarta,Yogyakarta,4.7,30,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.google.com/maps/place/Omah+Gerabah+Kasongan+Bed+and+Breakfast/data=!4m7!3m6!1s0x2e7a5719a05608d9:0x3c56e4bffeb2b34d!8m2!3d-7.8454693!4d110.3373692!16s%2Fg%2F11h3k54zk9!19sChIJ2QhWoBlXei4RTbOy_r_kVjw?authuser=0&hl=en&rclk=1,google_maps,0.6822,0x2e7a5719a05608d9_0x3c56e4bffeb2b34d
Kaloka Pottery,Pottery store,-7.795952,110.374278,Yogyakarta City,"Bausasran, Danurejan",Bausasran Danurejan DN3 NO.695,55211,Special Region of Yogyakarta,Yogyakarta,4.6,214,Setiap hari: 10.00 am–5.00 pm,10.00 am–5.00 pm,10.00 am–5.00 pm,10.00 am–5.00 pm,10.00 am–5.00 pm,10.00 am–5.00 pm,10.00 am–5.00 pm,,10.00 am–5.00 pm,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,https://www.google.com/maps/place/Kaloka+Pottery/data=!4m7!3m6!1s0x2e7a578f52ff3b15:0x84a7c6bf9eb4ee64!8m2!3d-7.795952!4d110.3742778!16s%2Fg%2F11f15lw_zr!19sChIJFTv_Uo9Xei4RZO60nr_Gp4Q?authuser=0&hl=en&rclk=1,google_maps,0.7384,0x2e7a578f52ff3b15_0x84a7c6bf9eb4ee64
